group,names,scores,logfoldchanges,pvals,pvals_adj
Immune_mixed,SSR3,-4.2019377,0.03833422,2.646401579612702e-05,0.0001384485256935837
Immune_mixed,ZNF593,-4.203375,-0.34658423,2.6296480751977423e-05,0.0001376027819022951
Immune_mixed,SIGLEC5,-4.2036014,-3.140631,2.627014908980878e-05,0.00013749570659672705
Immune_mixed,USP10,-4.207667,0.067008376,2.5802062563747878e-05,0.00013510615102389843
Immune_mixed,LIG1,-4.2085295,0.054085072,2.5703780235112427e-05,0.00013462160956136349
Immune_mixed,COMMD5,-4.2094884,0.10293823,2.5594975474226245e-05,0.00013408172863029925
Immune_mixed,KCNQ1,-4.210869,-0.6173322,2.5439058864521383e-05,0.0001332947510666836
Immune_mixed,C2orf69,-4.21458,-0.1108512,2.502431164040172e-05,0.00013115090577174297
Immune_mixed,TEDC1,-4.2159925,-0.23455806,2.486823416580893e-05,0.0001303620769305003
Immune_mixed,SEL1L3,-4.216438,-0.53675437,2.481918480375385e-05,0.00013013407394752495
Immune_mixed,MAP2K1,-4.220502,-0.025513884,2.4375904676114457e-05,0.00012795301789095528
Immune_mixed,TAX1BP3,-4.2205553,-0.9649742,2.4370118081469775e-05,0.00012795131248197948
Immune_mixed,FPGT,-4.2225733,-0.81536686,2.415288060803632e-05,0.0001268391692455653
Immune_mixed,SGTA,-4.2238245,-0.04752219,2.4019093108812982e-05,0.00012616486418389277
Immune_mixed,VPS37C,-4.2247376,-1.4798961,2.3921932299207893e-05,0.00012568268848924498
Immune_mixed,ZNF143,-4.225928,0.14778534,2.3795849492498367e-05,0.00012504831001811556
Immune_mixed,SNRPG,-4.2284727,-0.13023205,2.3528291610940252e-05,0.00012367002189129397
Immune_mixed,CHUK,-4.2300816,-0.1373778,2.3360664784767975e-05,0.00012281649324792624
Immune_mixed,RWDD3,-4.2315454,0.037751578,2.3209115748317375e-05,0.0001220471278643841
Immune_mixed,MYCL,-4.2322,-3.1265798,2.314162933409527e-05,0.00012171956677365288
Immune_mixed,PAQR3,-4.2331448,-0.3052793,2.3044621975775264e-05,0.0001212365504213984
Immune_mixed,ZFAND3,-4.237308,0.054789234,2.2621575486487822e-05,0.00011906440101594029
Immune_mixed,MMP17,-4.242485,-2.8532972,2.210583121331943e-05,0.00011642835158148252
Immune_mixed,API5,-4.2452726,0.05129425,2.1832778259187747e-05,0.00011504194698110467
Immune_mixed,MAZ,-4.246911,-0.013565578,2.167377814000143e-05,0.00011422983138038548
Immune_mixed,OIP5-AS1,-4.24979,0.01814352,2.1397086667633135e-05,0.00011279692829942426
Immune_mixed,HIST1H2BO,-4.2512603,-1.3066804,2.1257091220079457e-05,0.00011208414945145205
Immune_mixed,CBR4,-4.251322,-0.05614219,2.1251264592679103e-05,0.00011207865277188054
Immune_mixed,TICAM2,-4.2524033,-2.3056047,2.114887525785485e-05,0.00011156376957121494
Immune_mixed,MOB2,-4.2530518,0.2794067,2.108769692411293e-05,0.00011126609816243098
Immune_mixed,LEMD3,-4.2545295,0.040604986,2.0948892748641956e-05,0.00011055861915351095
Immune_mixed,ANPEP,-4.2559953,-2.5935614,2.0812130176896867e-05,0.00010986159838985194
Immune_mixed,SMPD4,-4.256897,0.0355851,2.0728380335875057e-05,0.00010944416635757155
Immune_mixed,ST3GAL2,-4.257111,0.14532964,2.0708549707267318e-05,0.00010936411045810447
Immune_mixed,SNX11,-4.258934,-0.35975486,2.0540427882514556e-05,0.0001085006998880876
Immune_mixed,RGS16,-4.2622313,-1.6280566,2.0239566745023745e-05,0.00010693557287678649
Immune_mixed,VMA21,-4.269113,-0.06864752,1.9625168066977184e-05,0.0001037127932111605
Immune_mixed,ATG13,-4.2693195,0.20071125,1.960703553058068e-05,0.00010364034778314835
Immune_mixed,FADS1,-4.2698846,-0.7949663,1.9557425813797382e-05,0.00010340144765060511
Immune_mixed,TSC22D1,-4.270788,0.1883414,1.9478353826205537e-05,0.0001030066354597104
Immune_mixed,FOLR3,-4.2725873,-6.2792478,1.932180449481386e-05,0.000102201831993679
Immune_mixed,AGPAT1,-4.2730513,0.06716561,1.9281595222761423e-05,0.00010201217960334957
Immune_mixed,WDR5,-4.273275,-0.069716305,1.9262268676749685e-05,0.00010193294969284274
Immune_mixed,ZDHHC12,-4.27339,0.03278656,1.9252340380649503e-05,0.00010190342930354178
Immune_mixed,RNF6,-4.274679,0.0035714656,1.914128661409509e-05,0.00010136141987079695
Immune_mixed,CLK4,-4.2778587,0.071429916,1.886998341009066e-05,9.994734373687403e-05
Immune_mixed,PELI1,-4.278073,-0.33802238,1.8851849668781052e-05,9.987387656954629e-05
Immune_mixed,PTBP1,-4.279313,0.08335648,1.8747106912885136e-05,9.934143262794845e-05
Immune_mixed,PRPS1,-4.2850695,-0.006203565,1.8268223967208327e-05,9.68695524852398e-05
Immune_mixed,SFR1,-4.2855353,-0.20870046,1.8229976923601017e-05,9.668862788978967e-05
Immune_mixed,CPD,-4.2891397,-0.047524076,1.793664657144502e-05,9.517594999529842e-05
Immune_mixed,C17orf58,-4.2893887,-1.1132385,1.7916574767535218e-05,9.509098257341358e-05
Immune_mixed,S1PR3,-4.28984,-3.0853562,1.788016995224493e-05,9.491927067102695e-05
Immune_mixed,TOP1MT,-4.2914333,-0.15432861,1.775236332500063e-05,9.426215222456704e-05
Immune_mixed,MRPL15,-4.2917953,-0.265619,1.7723437997200557e-05,9.412989842675527e-05
Immune_mixed,ACSS2,-4.291817,-0.8711449,1.7721678775706522e-05,9.412989842675527e-05
Immune_mixed,SNN,-4.2920456,-0.6185445,1.7703468049767356e-05,9.406648809296889e-05
Immune_mixed,ETFDH,-4.2943516,0.106904484,1.7520474260044354e-05,9.315754663868796e-05
Immune_mixed,LSM2,-4.296936,-0.05972355,1.731751365319596e-05,9.212020716471883e-05
Immune_mixed,ERGIC1,-4.2977057,-0.17629619,1.7257504695713933e-05,9.182184022404958e-05
Immune_mixed,LYPLAL1,-4.297951,-0.35592368,1.7238402459766847e-05,9.174103916968604e-05
Immune_mixed,TNFAIP8L2,-4.3026295,-0.69265705,1.68783058957746e-05,8.98654709591617e-05
Immune_mixed,GPANK1,-4.302697,0.07308578,1.6873148874621265e-05,8.985843570942314e-05
Immune_mixed,GLRX3,-4.30395,0.08440425,1.677795477061043e-05,8.937179318123934e-05
Immune_mixed,SNRPD3,-4.306706,0.024212316,1.6570349752467513e-05,8.830609273226943e-05
Immune_mixed,CLASRP,-4.3077245,-0.13825709,1.649426032395414e-05,8.792059991109752e-05
Immune_mixed,MRPS22,-4.308773,0.104316495,1.641628430631029e-05,8.752487310967936e-05
Immune_mixed,CBWD1,-4.309829,-0.14120142,1.633807826648063e-05,8.71475773107563e-05
Immune_mixed,HPS5,-4.3111625,-0.3499005,1.623986612202008e-05,8.664343968129456e-05
Immune_mixed,PLOD1,-4.311529,-1.1786165,1.6212947933459836e-05,8.653924156690899e-05
Immune_mixed,PIP4P1,-4.3116865,-0.24042574,1.620140811052271e-05,8.649735364749671e-05
Immune_mixed,VKORC1L1,-4.3117256,-0.28331625,1.619852437829565e-05,8.649735364749671e-05
Immune_mixed,HRK,-4.311855,-3.3543053,1.61890691702863e-05,8.649060968125362e-05
Immune_mixed,NUDT3,-4.312105,-0.0993681,1.617075027890351e-05,8.641244680289062e-05
Immune_mixed,RAB5B,-4.3121557,0.019349804,1.6167065847162503e-05,8.641244680289062e-05
Immune_mixed,GPAT4,-4.314882,-0.18066226,1.5968835365110443e-05,8.537241125021504e-05
Immune_mixed,CNR2,-4.317454,-2.045593,1.5783946770835326e-05,8.440322323678593e-05
Immune_mixed,PBX3,-4.318011,-0.18926871,1.5744161166659452e-05,8.420969489756415e-05
Immune_mixed,CBX3,-4.3192515,-0.07417169,1.5655941834715346e-05,8.37569649147925e-05
Immune_mixed,DGKD,-4.3216047,-0.08134325,1.548986488420023e-05,8.288740626819525e-05
Immune_mixed,RRM2B,-4.3244348,-0.93986446,1.5292352494478297e-05,8.188661528871842e-05
Immune_mixed,FBXO11,-4.326281,0.08541087,1.5164793809103235e-05,8.122213638908585e-05
Immune_mixed,CHEK2,-4.327268,-0.848841,1.5097026972403663e-05,8.087766999371156e-05
Immune_mixed,GTF2A1,-4.328069,0.0061428184,1.5042226140184724e-05,8.060252328136037e-05
Immune_mixed,SIGLEC9,-4.329531,-2.5458927,1.4942695178181683e-05,8.008751314098886e-05
Immune_mixed,PFKM,-4.329613,-0.8385261,1.4937142614534837e-05,8.007607323357153e-05
Immune_mixed,HGS,-4.3313212,0.18575536,1.4821734030293842e-05,7.947556949592442e-05
Immune_mixed,TMEM70,-4.331959,-0.12277442,1.477887356674224e-05,7.928204054226482e-05
Immune_mixed,PDAP1,-4.334277,0.029026603,1.4623982907076909e-05,7.850505214575865e-05
Immune_mixed,AP3D1,-4.3381414,0.19760758,1.436926622979352e-05,7.715535181420417e-05
Immune_mixed,GGA3,-4.3398304,0.025610577,1.4259271688292174e-05,7.658229203154992e-05
Immune_mixed,HBZ,-4.34052,-4.6711216,1.4214602965396593e-05,7.635989536123503e-05
Immune_mixed,WLS,-4.340789,-3.4696298,1.4197200053511859e-05,7.628390037927117e-05
Immune_mixed,ERCC1,-4.341381,-0.06272046,1.4159005436790345e-05,7.609612763654219e-05
Immune_mixed,INCENP,-4.3497815,-0.7099201,1.3627322166180942e-05,7.325545580246005e-05
Immune_mixed,BCL2L12,-4.350573,-0.07402458,1.3578206245877272e-05,7.30249397892945e-05
Immune_mixed,PELI2,-4.350839,-0.9783599,1.3561742010220338e-05,7.295314123385346e-05
Immune_mixed,BTBD1,-4.3518815,-0.15698881,1.3497432183666923e-05,7.262387316645957e-05
Immune_mixed,TBL1XR1,-4.355925,0.20058666,1.3250611495802794e-05,7.131221583096073e-05
Immune_mixed,CUL3,-4.3590984,0.14456381,1.3059942585635786e-05,7.030222310516763e-05
Immune_mixed,PPP3CB,-4.363764,0.06129284,1.2784360591106895e-05,6.885039438341638e-05
Immune_mixed,ABCC4,-4.364343,-0.81034064,1.2750535043322977e-05,6.868401574153309e-05
Immune_mixed,PI4KB,-4.36765,-0.0064394837,1.2559046465748126e-05,6.769921342684799e-05
Immune_mixed,PSMA2,-4.368382,-0.059472386,1.251703805499704e-05,6.7503832991348e-05
Immune_mixed,NEIL1,-4.369251,-1.018348,1.2467344056773219e-05,6.725131688188492e-05
Immune_mixed,POU2F1,-4.369846,-0.0550686,1.2433423132205544e-05,6.708378712993535e-05
Immune_mixed,PMM1,-4.369923,0.08515012,1.2429032428881951e-05,6.707554542995105e-05
Immune_mixed,MPC1,-4.3727517,0.03400131,1.2269028363898392e-05,6.622731047950406e-05
Immune_mixed,GFOD1,-4.376326,-0.15454458,1.2069630121980892e-05,6.51960398588071e-05
Immune_mixed,UBN2,-4.377461,0.03979254,1.2006974392766405e-05,6.487255283656332e-05
Immune_mixed,MFAP1,-4.378782,0.064703465,1.1934455107963993e-05,6.449561241390369e-05
Immune_mixed,VAV2,-4.379309,-2.3078234,1.190561619622398e-05,6.435460789777091e-05
Immune_mixed,KLHL12,-4.38184,-0.40897912,1.176811280365385e-05,6.365540952463606e-05
Immune_mixed,PFDN6,-4.3832393,0.03597402,1.1692744608110528e-05,6.32915729977369e-05
Immune_mixed,HLTF,-4.3842735,-0.12522322,1.1637341353534042e-05,6.300623893904368e-05
Immune_mixed,NDUFV2,-4.3851805,0.013620161,1.1588974858449802e-05,6.275887979863696e-05
Immune_mixed,PCMTD2,-4.390836,0.2059817,1.129157604829016e-05,6.116248603081932e-05
Immune_mixed,PDIA6,-4.391091,0.0032654323,1.1278340170357898e-05,6.110492025230677e-05
Immune_mixed,LIN9,-4.396008,-0.6565614,1.1025978399892797e-05,5.977912427083743e-05
Immune_mixed,PIN4,-4.3961735,0.08423071,1.1017590690067568e-05,5.9747476179678915e-05
Immune_mixed,RNF121,-4.3968062,-0.35128087,1.0985534018296864e-05,5.9601228681482314e-05
Immune_mixed,SLC35A1,-4.398939,-0.38082078,1.0878136967835907e-05,5.905958626778489e-05
Immune_mixed,STMN1,-4.3999085,-0.13611194,1.0829645061574542e-05,5.8837220514264095e-05
Immune_mixed,CGAS,-4.4037385,-0.57568115,1.0640127650553627e-05,5.782098595906282e-05
Immune_mixed,MAP3K3,-4.404916,-0.1102106,1.0582501862998085e-05,5.75211765996418e-05
Immune_mixed,TAF9,-4.4069366,-0.029399868,1.0484276945637584e-05,5.70005003493738e-05
Immune_mixed,KNTC1,-4.4109664,-0.22904687,1.0291031251250835e-05,5.596285727090374e-05
Immune_mixed,CEP63,-4.413167,-0.062108915,1.0186941852861448e-05,5.5409678845364556e-05
Immune_mixed,SAP30BP,-4.4154744,0.1474505,1.0078869820973783e-05,5.4860056527870085e-05
Immune_mixed,GK,-4.4170218,-0.91634977,1.0007018296097042e-05,5.4481621571616404e-05
Immune_mixed,CASC3,-4.418714,0.23216102,9.929002233802322e-06,5.409458961192721e-05
Immune_mixed,MMUT,-4.419847,-0.396371,9.87707483156392e-06,5.382419913446102e-05
Immune_mixed,MRPL55,-4.4202247,0.06301614,9.859823415670251e-06,5.3742690358051874e-05
Immune_mixed,LARP1,-4.4225826,0.18083258,9.752794527806685e-06,5.319644177018095e-05
Immune_mixed,TMEM179B,-4.423209,0.014001685,9.724545419121665e-06,5.305471018485404e-05
Immune_mixed,TNFRSF1B,-4.4260945,-0.14502062,9.595449226645333e-06,5.236258770850692e-05
Immune_mixed,RBM6,-4.426609,0.11392465,9.57259172730492e-06,5.2250024789275954e-05
Immune_mixed,KDM6B,-4.427174,-0.14431407,9.547557309351871e-06,5.2125524373382965e-05
Immune_mixed,PBX1,-4.427245,-1.1280125,9.544423705165434e-06,5.2120562736809004e-05
Immune_mixed,UHRF1BP1L,-4.430543,-0.34060577,9.39961975635904e-06,5.137771629309921e-05
Immune_mixed,CEP44,-4.43076,-0.07564144,9.390155405343301e-06,5.133796281936465e-05
Immune_mixed,HSD17B12,-4.4341235,-0.11931716,9.244752150857756e-06,5.056661420456331e-05
Immune_mixed,RBBP4,-4.4364924,0.014559582,9.143644333303001e-06,5.002525824294475e-05
Immune_mixed,FAM120AOS,-4.4386396,0.17791902,9.052922505713936e-06,4.955205970592532e-05
Immune_mixed,SNAPC3,-4.440944,-0.09984779,8.95650669416478e-06,4.9035775256882054e-05
Immune_mixed,TMEM167B,-4.443329,-0.027169764,8.857765572316028e-06,4.850651567616821e-05
Immune_mixed,HIST1H4D,-4.444402,-0.5207674,8.8136561004315e-06,4.827625005022416e-05
Immune_mixed,IKBKG,-4.4453626,0.075747676,8.77438124642383e-06,4.80723642329212e-05
Immune_mixed,RAP1A,-4.4465947,0.04475364,8.724212861795976e-06,4.7808686482641945e-05
Immune_mixed,AIMP2,-4.4473457,-0.50181156,8.693784998586238e-06,4.767262114785099e-05
Immune_mixed,LMBRD1,-4.4473915,-0.042331222,8.69193836069988e-06,4.767262114785099e-05
Immune_mixed,MYO1E,-4.448374,-2.0354357,8.652294497339353e-06,4.747009442369298e-05
Immune_mixed,IMMT,-4.4495873,0.13320239,8.603550081487304e-06,4.721371931576554e-05
Immune_mixed,RRAGC,-4.449814,-0.18345648,8.594475199572647e-06,4.71749696580104e-05
Immune_mixed,MIOS,-4.45263,-0.36523068,8.482492458138808e-06,4.657120947195169e-05
Immune_mixed,VHL,-4.4527717,0.00945926,8.47689589596205e-06,4.655139244132746e-05
Immune_mixed,BRAP,-4.4533887,-0.1409958,8.4525608926155e-06,4.642863869432669e-05
Immune_mixed,MRM2,-4.4563603,-0.21752551,8.336287803189237e-06,4.581145070732214e-05
Immune_mixed,RAB18,-4.457026,0.111142926,8.310447648744333e-06,4.5680163553996596e-05
Immune_mixed,WDFY1,-4.4571333,-0.18263145,8.306300825433938e-06,4.5668084824557816e-05
Immune_mixed,PAWR,-4.4572797,-1.6912496,8.300632636802996e-06,4.564763398647507e-05
Immune_mixed,FAM76B,-4.4576983,0.07526125,8.284440801008012e-06,4.556928730810394e-05
Immune_mixed,NLRC4,-4.4583025,-2.9135842,8.261119360827658e-06,4.546235453749344e-05
Immune_mixed,TMEM33,-4.45846,-0.1853021,8.255056375722265e-06,4.543966299672122e-05
Immune_mixed,STK38L,-4.4587245,-0.31291488,8.244880134567477e-06,4.539798067209252e-05
Immune_mixed,ARHGEF39,-4.461569,-1.5101718,8.136180350236806e-06,4.4827445217544136e-05
Immune_mixed,DDX39A,-4.461577,0.10902473,8.135881485296247e-06,4.4827445217544136e-05
Immune_mixed,MAEA,-4.4671726,0.057513,7.926023879024217e-06,4.3700391012920764e-05
Immune_mixed,SAMD4B,-4.4672055,0.0018865978,7.924799727280942e-06,4.3700391012920764e-05
Immune_mixed,TEX30,-4.4687624,-0.0697847,7.867352272531364e-06,4.3417776605086514e-05
Immune_mixed,SSH2,-4.4707108,0.15544853,7.796002273619914e-06,4.304429537216445e-05
Immune_mixed,MCM8,-4.471591,-0.35508478,7.763988395785045e-06,4.287764171335603e-05
Immune_mixed,YTHDF3,-4.473481,0.0022007811,7.695631815641873e-06,4.2510154809017254e-05
Immune_mixed,FAH,-4.4773407,-0.84042597,7.5578552034990594e-06,4.175893251235199e-05
Immune_mixed,PTBP3,-4.4795337,0.047545798,7.480637121335223e-06,4.1342034876508675e-05
Immune_mixed,NANS,-4.4802322,0.06147885,7.456183849824697e-06,4.122634388714731e-05
Immune_mixed,KIF1B,-4.4860706,-0.31109825,7.25487588925821e-06,4.012275199661286e-05
Immune_mixed,ARV1,-4.486135,-0.32512596,7.252679911070543e-06,4.012007845965752e-05
Immune_mixed,DECR1,-4.487166,0.061576895,7.217683899231195e-06,3.9935918920002173e-05
Immune_mixed,TRNAU1AP,-4.487632,0.23696373,7.201921941550268e-06,3.9858120794873165e-05
Immune_mixed,EIF4G3,-4.4893665,-0.08784409,7.1435295178682695e-06,3.9544297262547246e-05
Immune_mixed,DOHH,-4.4894295,-0.21692793,7.141418549816778e-06,3.954195517999472e-05
Immune_mixed,P2RX7,-4.489744,-0.6676235,7.130872655479601e-06,3.9492896855773194e-05
Immune_mixed,CHSY1,-4.494065,-0.30222893,6.987626880157717e-06,3.8717865402425457e-05
Immune_mixed,TIMM21,-4.4948015,-0.32294843,6.963480912107074e-06,3.8593202585269084e-05
Immune_mixed,STX3,-4.499919,-0.8289974,6.7979383471631555e-06,3.7702486188208155e-05
Immune_mixed,MAVS,-4.500374,0.095456146,6.78340592024334e-06,3.763079575977758e-05
Immune_mixed,CACNA2D3,-4.5055366,-3.2472365,6.620539330799916e-06,3.6735995950414404e-05
Immune_mixed,SLC36A4,-4.5081134,-0.5583997,6.540661033028606e-06,3.630136603192636e-05
Immune_mixed,DTX3L,-4.51134,0.013568254,6.44192995014572e-06,3.576187036541796e-05
Immune_mixed,WSB2,-4.5152454,-0.25464773,6.324347759521375e-06,3.5117443698105535e-05
Immune_mixed,NUP42,-4.5153446,0.0733951,6.321388898044881e-06,3.510933563643846e-05
Immune_mixed,PHF5A,-4.5159335,0.003816048,6.303850846415517e-06,3.502023091747126e-05
Immune_mixed,HIST1H2AI,-4.516075,-1.066723,6.2996374148057166e-06,3.500512469560093e-05
Immune_mixed,KPNA3,-4.5182614,-0.0076091453,6.234950845067116e-06,3.465390117375737e-05
Immune_mixed,LIPA,-4.520309,-0.3973979,6.1749393123113204e-06,3.434480134603925e-05
Immune_mixed,CAPRIN2,-4.522162,0.10835359,6.121124101496651e-06,3.4061656609444663e-05
Immune_mixed,CLEC4D,-4.525995,-4.746166,6.011211389085668e-06,3.346593374812499e-05
Immune_mixed,SPAST,-4.528186,-0.092022754,5.949229481617655e-06,3.313661413833971e-05
Immune_mixed,SIPA1L3,-4.529947,-1.1608034,5.899847453579285e-06,3.286937605113006e-05
Immune_mixed,F11R,-4.5306883,-0.31805253,5.8791795167808655e-06,3.276202153654266e-05
Immune_mixed,COP1,-4.5312867,0.012596906,5.862555272684393e-06,3.267715497815305e-05
Immune_mixed,IBA57,-4.532549,-0.15365592,5.82761692407168e-06,3.2490143189011716e-05
Immune_mixed,PTPRJ,-4.5349417,0.016367747,5.761945636792835e-06,3.213165923188425e-05
Immune_mixed,SSBP2,-4.536251,-0.2245665,5.726299836887066e-06,3.1940482447322214e-05
Immune_mixed,SRSF4,-4.5373764,0.04914783,5.69583545741366e-06,3.1778122710366716e-05
Immune_mixed,GPR137,-4.5375385,-0.4268076,5.6914596869673025e-06,3.1761273484178896e-05
Immune_mixed,SCCPDH,-4.537589,-0.2412739,5.69010087957298e-06,3.1761256446451324e-05
Immune_mixed,AC123912.4,-4.537784,-2.9602206,5.684838433346413e-06,3.173944470400534e-05
Immune_mixed,SPTLC1,-4.5416155,0.09029034,5.582480039342248e-06,3.117538972149484e-05
Immune_mixed,TAF10,-4.5447526,0.037380967,5.499983335111579e-06,3.072933689283543e-05
Immune_mixed,PLEKHM2,-4.5477414,-0.0982856,5.422464332628698e-06,3.0303452271109853e-05
Immune_mixed,TAOK1,-4.550167,0.11225361,5.360329128142582e-06,2.9963357309710395e-05
Immune_mixed,ACSM3,-4.551159,-2.0776865,5.335123488668022e-06,2.9829579467547915e-05
Immune_mixed,KLHDC2,-4.551921,0.31039497,5.315836275206836e-06,2.972883657657449e-05
Immune_mixed,TRIM33,-4.5533876,0.23765044,5.278884319023623e-06,2.9529231839008215e-05
Immune_mixed,SNTB1,-4.5562067,-0.20275418,5.208563984521977e-06,2.9142829822162966e-05
Immune_mixed,STAG2,-4.5562606,0.09126616,5.207237751744188e-06,2.9142369519854538e-05
Immune_mixed,RANGAP1,-4.559755,0.1513583,5.121338911940149e-06,2.8668484274796148e-05
Immune_mixed,NPEPPS,-4.5613275,0.1089732,5.083128654312655e-06,2.8461389814670784e-05
Immune_mixed,NUAK2,-4.564384,-0.9823589,5.009629795878968e-06,2.806327049929617e-05
Immune_mixed,RNF115,-4.5644755,0.24280074,5.0074503990912476e-06,2.8057770987684922e-05
Immune_mixed,TM7SF3,-4.5647664,0.08886308,5.000504940106439e-06,2.8030393882608944e-05
Immune_mixed,RNF26,-4.564951,-0.50248414,4.996117169878091e-06,2.8014369779495943e-05
Immune_mixed,COX5B,-4.567597,-0.09724199,4.9334813981447655e-06,2.7669779438433666e-05
Immune_mixed,DDX54,-4.5751066,-0.25398844,4.759778785724929e-06,2.6708344338485726e-05
Immune_mixed,SLC6A6,-4.5800676,-0.26437908,4.648250844386582e-06,2.61138063624567e-05
Immune_mixed,VPS50,-4.5804377,-0.058781635,4.640036827520414e-06,2.6073912870789335e-05
Immune_mixed,NET1,-4.580458,-0.21004382,4.639582841195565e-06,2.6073912870789335e-05
Immune_mixed,PEF1,-4.584233,-0.072967164,4.556563684906411e-06,2.561713881600732e-05
Immune_mixed,DRG1,-4.5864363,-0.056939423,4.508755392381019e-06,2.5354443729551158e-05
Immune_mixed,LRMDA,-4.5907683,-2.0590532,4.416174990387496e-06,2.4839791476544505e-05
Immune_mixed,DDAH2,-4.591346,-0.47017562,4.40396720438135e-06,2.477707485519738e-05
Immune_mixed,SLC25A40,-4.5935087,-0.30459374,4.358549337905707e-06,2.4533333815261173e-05
Immune_mixed,OGFR,-4.5935183,-0.012162313,4.3583519942745045e-06,2.4533333815261173e-05
Immune_mixed,STEAP4,-4.5942593,-3.3374772,4.342887204489549e-06,2.4462808016248295e-05
Immune_mixed,MTMR12,-4.5972095,-0.022030711,4.281875546181052e-06,2.4130742944523333e-05
Immune_mixed,TTLL4,-4.5997105,-0.8188389,4.230786842717907e-06,2.384856673829461e-05
Immune_mixed,REPS2,-4.6000156,-2.350612,4.2245896128925815e-06,2.3819364828215286e-05
Immune_mixed,PSME3,-4.600417,-0.19552732,4.216456999683186e-06,2.3779234023008668e-05
Immune_mixed,GMIP,-4.601269,-0.2483852,4.1992527503201485e-06,2.36993240620935e-05
Immune_mixed,VNN3,-4.6026917,-2.9094603,4.170654811925501e-06,2.354359765758523e-05
Immune_mixed,SPPL3,-4.6040564,0.037630696,4.1434027601632705e-06,2.3395395628427316e-05
Immune_mixed,STK16,-4.6040673,0.05696041,4.143183428070015e-06,2.3395395628427316e-05
Immune_mixed,CNTNAP2,-4.6090617,-5.0244555,4.044900583946995e-06,2.2850225700536832e-05
Immune_mixed,BORCS8,-4.6106563,-0.15989003,4.013996521122882e-06,2.2681113482958455e-05
Immune_mixed,STIP1,-4.610771,0.046080355,4.01177823914406e-06,2.2674047963432546e-05
Immune_mixed,PDXP,-4.612651,-0.37007505,3.975661995569713e-06,2.2475345938757638e-05
Immune_mixed,MCMBP,-4.6130285,-0.018692026,3.968440160293593e-06,2.243993425903886e-05
Immune_mixed,TIMM13,-4.6156774,-0.10301071,3.918149128578331e-06,2.2166259269549522e-05
Immune_mixed,NFYB,-4.616743,0.0061349375,3.898091941309406e-06,2.206344525466428e-05
Immune_mixed,CLTB,-4.61856,0.043898184,3.86412952946895e-06,2.1876501325971267e-05
Immune_mixed,CETN2,-4.619068,-0.26527107,3.8546745050131865e-06,2.182824743266713e-05
Immune_mixed,MELK,-4.619446,-1.6864661,3.847663464505646e-06,2.1793813342111647e-05
Immune_mixed,CRKL,-4.6204534,0.05540867,3.829027064367669e-06,2.1693498678825e-05
Immune_mixed,ACOX1,-4.6206183,-0.5515164,3.825977804172984e-06,2.1681466380832247e-05
Immune_mixed,SCLT1,-4.623529,0.15737748,3.7726616588833088e-06,2.138967683510631e-05
Immune_mixed,MARS,-4.624653,-0.040538058,3.7522646064541255e-06,2.1279182506754004e-05
Immune_mixed,COPRS,-4.624741,-0.9792205,3.750669316286945e-06,2.1275285731877546e-05
Immune_mixed,GATAD1,-4.625945,-0.009686533,3.7289415157669633e-06,2.115715981832711e-05
Immune_mixed,LUC7L2,-4.626987,0.05465227,3.710236593558378e-06,2.105613194701844e-05
Immune_mixed,AL445524.1,-4.628163,-1.385529,3.6892379968676086e-06,2.0942035026076437e-05
Immune_mixed,STYXL1,-4.6351247,-0.53932357,3.567220243562264e-06,2.026412915759776e-05
Immune_mixed,SIRT6,-4.637135,-0.18916057,3.5327175879776776e-06,2.0072999013716482e-05
Immune_mixed,STK3,-4.6398187,-1.250616,3.487149519243299e-06,1.9818886896485386e-05
Immune_mixed,MYO1C,-4.64263,-1.6727204,3.4400212407823616e-06,1.957002855944837e-05
Immune_mixed,FLII,-4.6443396,0.028686874,3.411663545642747e-06,1.9418134568457878e-05
Immune_mixed,MYT1,-4.6454964,-4.6035986,3.3925985276361702e-06,1.9314314874102688e-05
Immune_mixed,SMARCD3,-4.6470704,-1.7690973,3.3668237245201004e-06,1.917223611918629e-05
Immune_mixed,GNAI3,-4.6470957,0.029032925,3.366412857986681e-06,1.917223611918629e-05
Immune_mixed,TXN2,-4.647349,-0.031817976,3.362281188825495e-06,1.9155681276900503e-05
Immune_mixed,APP,-4.64758,-0.23884101,3.358513042605717e-06,1.913886768404868e-05
Immune_mixed,NMI,-4.648427,-0.044201665,3.344756644143426e-06,1.906511287161753e-05
Immune_mixed,DNM2,-4.648756,0.30727127,3.339427202572085e-06,1.9039367504175283e-05
Immune_mixed,EGFL8,-4.650066,-0.9211166,3.318292060790254e-06,1.893269072287708e-05
Immune_mixed,AURKAIP1,-4.650694,-0.044322163,3.308201907333564e-06,1.8879718899659783e-05
Immune_mixed,PSMG1,-4.653154,-0.14203845,3.2689584872135627e-06,1.8664852663892793e-05
Immune_mixed,DRAM1,-4.6532044,-1.4909334,3.268159721981018e-06,1.8664841006057854e-05
Immune_mixed,DPM1,-4.657133,-0.059441786,3.2064294780071624e-06,1.8325694896626933e-05
Immune_mixed,SGMS2,-4.659071,-2.9373207,3.1763981137780675e-06,1.8158486728032893e-05
Immune_mixed,NFIL3,-4.659211,-0.69939774,3.1742373675813074e-06,1.815056353681408e-05
Immune_mixed,STX2,-4.660058,0.2702487,3.161205767595185e-06,1.8084876072637945e-05
